Run ID,Name,Source Type,Source Name,User,Status,activation,epochs,input_shape,last_activation,loss_function,lr,optimizer,accuracy,average_acc,average_loss,binary_loss,validation_acc,validation_loss
9c09de5cf2964a6684f809b20abdde19,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7fa14d25e6a8>,100,3072,<function softmax at 0x7fa14d25e378>,<function mean_squared_error at 0x7fa14d2b52f0>,0.08903007097102414,adam,0.9508399996376038,0.4899,0.0867390279173851,0.007433491339683533,0.4898999991893768,0.08673902651071548
49ab500940644839b1acb1ad89699666,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f59313c36a8>,100,3072,<function softmax at 0x7f59313c3378>,<function categorical_crossentropy at 0x7f593141a730>,0.01143668607689231,Nadam,0.09999999999761582,0.1,14.506285661315918,14.506285847473144,0.10000000013113022,14.506285722351075
6ea9c93597f84bcd829187a4a74efb28,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f9af2f02488>,100,3072,<function softmax at 0x7f9af2f02378>,<function binary_crossentropy at 0x7f9af2f59840>,0.041968445610503835,adam,0.9648740214729309,0.9187099914550781,0.24236092195510864,0.09460367372989655,0.9187100865364075,0.242360910654068
f8198dcf5e8d4f40b0e54fd39aba4060,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7ff1712236a8>,100,3072,<function softmax at 0x7ff171223378>,<function binary_crossentropy at 0x7ff17127a840>,0.027645128291147514,<keras.optimizers.SGD object at 0x7ff1e5ff3c50>,0.9010820349311829,0.9014199787139893,0.27537784481048583,0.2791152921199799,0.9014200398445129,0.2753778451442718
5968c2bf87f0499aad3648d0b2e2e83c,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f7a68436488>,100,3072,<function softmax at 0x7f7a68436378>,<function binary_crossentropy at 0x7f7a6848d840>,0.05496338638622451,adam,0.9208899949836731,0.9226399814605712,0.20076066739559173,0.20741317410945892,0.922639991569519,0.20076067233085632
058a34d5e2254886a8cde3389032d958,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f16eca61488>,100,3072,<function softmax at 0x7f16eca61378>,<function logcosh at 0x7f16ecab86a8>,0.07704937732244566,<keras.optimizers.SGD object at 0x7f1761831c50>,0.24636,0.2492,0.03810859762430191,0.03772525563120842,0.2492,0.038108597898483275
476f26878d9b4bd88e64139a64f062ca,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f6d9c907950>,100,3072,<function sigmoid at 0x7f6d9c9077b8>,<function mean_squared_error at 0x7f6d9c95e2f0>,0.09660086721363184,RMSprop,0.1,0.1,0.10000000149011612,0.10000000149011612,0.1,0.10000000149011612
fe1de46b727a413085e1800d7a916518,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7fde0dd88488>,100,3072,<function softmax at 0x7fde0dd88378>,<function mean_squared_error at 0x7fde0dddf2f0>,0.08723989976833302,adam,0.4703400000572205,0.4824,0.06522432706356049,0.06779403513669968,0.4823999991893768,0.06522432502508163
5adccd81a5504e96a8782ad0152d3a8a,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f42dff52488>,100,3072,<function sigmoid at 0x7f42dff527b8>,<function categorical_crossentropy at 0x7f42dffa9730>,0.006672291892918173,RMSprop,0.1,0.1,3.5893115562438966,3.5893115310668944,0.1,3.58931153793335
2be177c20818425f84f8a1be4f12535a,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f3af573b488>,100,3072,<function sigmoid at 0x7f3af573b7b8>,<function categorical_crossentropy at 0x7f3af5792730>,0.005324397946194169,<keras.optimizers.SGD object at 0x7f3b6a50bc50>,0.46558,0.4823,1.451178546333313,1.4912151309204102,0.4823,1.4511746011734008
